contract,family,freeze_time,max_raw_activity,mean_active_tpo,mean_active_volume,median_raw_activity,positive_tpo_ticks,positive_volume_ticks,profile_id,session_date,source_date,year
NQH0,midnight,2019-12-18T09:30:00-05:00,2.905927157400861030156851919313575589751,21.10309278350515463917525773,372.5773195876288659793814433,0.8636794108499945649290776079238480590399,97,97,a11703073560044f205c,2019-12-18,2019-12-18,2019
NQZ9,opening_hour_rth,2019-09-20T10:30:00-04:00,2.01481219179049065518627201942534400156,12.53333333333333333333333333,858.5600000000000000000000003,0.7597047218331631446963873130879001781198,75,75,a1727e5940003b5d9784,2019-09-20,2019-09-20,2019
NQH9,full_overnight,2019-02-22T09:30:00-05:00,3.738747060593089183169900221703749452394,22.61506276150627615062761506,308.9748953974895397489539747,0.8117905805251039692649331326755771403941,239,239,a1aaf690d035c082d73a,2019-02-22,2019-02-22,2019
NQU9,midnight,2019-08-27T09:30:00-04:00,2.13068293457043791291914229634667478762,19.00257069408740359897172237,269.095115681233933161953729,1.018538438529410083419656392770371976941,389,389,a1b2e5e69632d658e94f,2019-08-27,2019-08-27,2019
NQH9,full_overnight,2019-02-19T09:30:00-05:00,3.170237143593305880732110798904043651767,23.58048780487804878048780488,334.5756097560975609756097563,0.8316085114758305043802304727037136547075,205,205,a2024937029600443ae7,2019-02-19,2019-02-19,2019
NQZ9,full_overnight,2019-11-05T09:30:00-05:00,4.156547154591568601060563262695258030011,32.96,477.3800000000000000000000001,0.4601507279557797792192101532,150,150,a216dac9d82c12feddf7,2019-11-05,2019-11-05,2019
NQU9,prior_rth,2019-07-12T16:00:00-04:00,2.476781734732170023212195120580070015445,18.58378378378378378378378378,1213.297297297297297297297301,0.9268717675576247454312991712842605917173,185,185,a2416577d9ad1ea04ea5,2019-07-15,2019-07-12,2019
NQM9,midnight,2019-03-27T09:30:00-04:00,1.994708542707183794603590431801292185474,23.36158192090395480225988701,393.468926553672316384180791,1.028864056362064618451239275005505605287,177,177,a2444bab827b8b6b91d3,2019-03-27,2019-03-27,2019
NQH9,prior_rth,2019-01-15T16:00:00-05:00,4.41731792717093708321815635360601834391,14.83849557522123893805309735,831.8517699115044247787610617,0.4733951562849889234690468922,452,452,a2b4d1d9bae00cc28d85,2019-01-16,2019-01-15,2019
NQM9,full_overnight,2019-03-22T09:30:00-04:00,2.202033823456257104231474074593603126529,28.82683982683982683982683983,492.6493506493506493506493494,0.9577979252386462636773711755463541639773,231,231,a2c4ee32ea61e14001ff,2019-03-22,2019-03-22,2019
NQZ9,midnight,2019-11-13T09:30:00-05:00,2.318785625731997543766177942445962677047,18.44444444444444444444444444,309.5614035087719298245614035,0.9696785065454917239548160245346906334815,171,171,a31636e2e2c009407ac3,2019-11-13,2019-11-13,2019
NQM9,prior_rth,2019-04-12T16:00:00-04:00,3.108664028506753050553450165295786053769,22.25174825174825174825174825,1745.720279720279720279720282,0.8546734356252062325748876394606763606208,143,143,a328890a96b337747025,2019-04-15,2019-04-12,2019
NQH9,full_overnight,2019-03-04T09:30:00-05:00,2.554919321491709492243827973591905343524,32.4375,481.6328125000000000000000002,0.9503242834592685480149574985,128,128,a36957f0b1db7aaec370,2019-03-04,2019-03-04,2019
NQH9,full_overnight,2019-02-07T09:30:00-05:00,2.758103039030428057161480577126868417571,25.66666666666666666666666667,357.4474885844748858447488586,0.7464600400388054501041752758273682043592,219,219,a36d752cff4fc8028f51,2019-02-07,2019-02-07,2019
NQH9,full_overnight,2019-01-04T09:30:00-05:00,3.299720997173219626684161413675351810263,22.41402337228714524207011686,252.3539232053422370617696157,0.8266427229940176972750548273945715533071,599,599,a404958bcfca17c7c90e,2019-01-04,2019-01-04,2019
NQZ9,prior_rth,2019-10-22T16:00:00-04:00,3.068598415411711045435678858842600112824,12.57540603248259860788863109,645.582366589327146171693735,0.8568316895916026986598867911873358203402,431,431,a486faafe4e900f27ea7,2019-10-23,2019-10-22,2019
NQU9,opening_hour_rth,2019-07-25T10:30:00-04:00,2.977816171525289070603417344015926772338,6.488584474885844748858447489,495.4520547945205479452054767,0.7207319579806965947373709754320135097245,219,219,a4bf1b9b0c9d1a64e8b4,2019-07-25,2019-07-25,2019
NQZ9,prior_rth,2019-11-26T16:00:00-05:00,2.42196660390182268811159029105032087304,24.22962962962962962962962963,1474.474074074074074074074073,0.9864045722480531944129976380369880522887,135,135,a501ce74696a9872dd17,2019-11-27,2019-11-26,2019
NQZ9,midnight,2019-11-07T09:30:00-05:00,5.016647787506110184131201823348169417336,14.22222222222222222222222222,257.6523297491039426523297488,0.2943965075639984194492478275268740023969,279,279,a5c693ba16173c360e68,2019-11-07,2019-11-07,2019
NQH9,midnight,2019-02-19T09:30:00-05:00,3.195573529999643102914626919642982525913,19.23952095808383233532934132,322.5449101796407185628742518,0.7703508299753861449883397912260191858547,167,167,a5ccb97ef5a151660b5e,2019-02-19,2019-02-19,2019
NQZ9,prior_rth,2019-09-24T16:00:00-04:00,4.52144679239524672269754414086980469563,12.42392717815344603381014304,659.9765929778933680104031213,0.7523328982788741601065186570619490204394,769,769,a5e1ab9bc435e92c1a78,2019-09-25,2019-09-24,2019
NQH9,opening_hour_rth,2019-02-12T10:30:00-05:00,3.167868740201564457193018926997804175681,5.538888888888888888888888889,468.3166666666666666666666672,0.7471863572374789193210245575,180,180,a5e57978c67205028a6d,2019-02-12,2019-02-12,2019
NQZ9,midnight,2019-10-30T09:30:00-04:00,2.998071064232200935005479266968624712293,21.5045045045045045045045045,325.2432432432432432432432433,0.8778516070163403249706758065563762695154,111,111,a612510f13d1a9e00d97,2019-10-30,2019-10-30,2019
NQZ9,prior_rth,2019-10-31T16:00:00-04:00,3.00513832339106267920403745974989889653,21.25524475524475524475524476,1176.416083916083916083916085,0.774509653659003743574425641,286,286,a62e611536f2437869bc,2019-11-01,2019-10-31,2019
NQH9,prior_rth,2019-02-06T16:00:00-05:00,3.199925718863800236709639217059161413931,21.07518796992481203007518797,1140.477443609022556390977444,0.731191759909102767880255997,266,266,a66de59b7ee4c5abcf76,2019-02-07,2019-02-06,2019
NQU9,prior_rth,2019-06-21T16:00:00-04:00,3.072247822447425085540390427271491236419,19.90601503759398496240601504,1014.052631578947368421052629,0.7634690871742349115893820535,266,266,a6cd444d26ffe79f5182,2019-06-24,2019-06-21,2019
NQU9,midnight,2019-09-09T09:30:00-04:00,2.468410390239587814998188688438216755285,36.4,546.9294117647058823529411765,0.8664960918142576456641978712216353881227,85,85,a6f57f63ac1bfaf68618,2019-09-09,2019-09-09,2019
NQH0,full_overnight,2019-12-20T09:30:00-05:00,4.635518288276974403765123494300106084948,13.74789915966386554621848739,329.823529411764705882352941,0.3688341089195561352839759991,238,238,a74ab7f5a9f371436d93,2019-12-20,2019-12-20,2019
NQZ9,midnight,2019-09-17T09:30:00-04:00,2.850075533898995838302950957765900703961,28.86428571428571428571428571,413.2357142857142857142857141,0.9345003826987070018009375875,140,140,a7533a3115dc381d02cb,2019-09-17,2019-09-17,2019
NQH9,prior_rth,2019-02-25T16:00:00-05:00,2.165798709891793666960742422296247456499,21.36666666666666666666666667,1260.15238095238095238095238,1.055171834148704823172184076,210,210,a77eae6f020c8266dd0e,2019-02-26,2019-02-25,2019
NQH0,prior_rth,2019-12-18T16:00:00-05:00,2.973286683624181626971023337818461862031,20.15555555555555555555555556,1467.014814814814814814814819,0.8880130488626284055218493534765145410518,135,135,a83316e00f1ed3b0db79,2019-12-19,2019-12-18,2019
NQZ9,prior_rth,2019-11-04T16:00:00-05:00,2.193716494004164533550305637386395124138,30.28461538461538461538461538,1898.446153846153846153846156,1.071145493967629467686874102,130,130,a83ffdd492a6e0eb82f3,2019-11-05,2019-11-04,2019
NQZ9,prior_rth,2019-10-17T16:00:00-04:00,3.632426819394475497452343970819143180748,19.02135231316725978647686833,915.3202846975088967971530238,0.8273532518603577113086576054626421194469,281,281,a8683b5b7cb1a8b37e17,2019-10-18,2019-10-17,2019
NQZ9,opening_hour_rth,2019-11-18T10:30:00-05:00,2.574777365352134003654324990901270288478,7.38297872340425531914893617,552.2411347517730496453900709,0.6599422724077417670850986635966087724459,141,141,a89c62b0555fee56d569,2019-11-18,2019-11-18,2019
NQZ9,full_overnight,2019-12-05T09:30:00-05:00,3.263593251116305162802686611779740263599,26.22374429223744292237442922,449.7579908675799086757990865,0.8591366488853221498112940476913291925096,219,219,a8df7bda6f808c8ad31a,2019-12-05,2019-12-05,2019
NQH9,prior_rth,2019-01-29T16:00:00-05:00,3.275846471772391957279604398886660285559,15.60752688172043010752688172,890.3548387096774193548387054,0.7537658246920350447626460025,372,372,a8e8cd9fdeafc9045041,2019-01-30,2019-01-29,2019
NQM9,opening_hour_rth,2019-05-03T10:30:00-04:00,2.201802175975379007086580881163586071209,9.125,692.2763157894736842105263105,1.054131037330211646617393881,152,152,a8ed7f6deb2c36d48d75,2019-05-03,2019-05-03,2019
NQH9,opening_hour_rth,2019-02-19T10:30:00-05:00,2.732732569093403791191080499256610417234,5.828402366863905325443786982,424.6035502958579881656804733,0.5381763160010855829502461119166853770987,169,169,a91b0d83fbfdbd7618f0,2019-02-19,2019-02-19,2019
NQU9,prior_rth,2019-07-15T16:00:00-04:00,2.182015369731300683921762318960879811822,28.13821138211382113821138211,1480.382113821138211382113821,0.80289755385928529726437140759155827078,123,123,aa08d10a6ccffa576036,2019-07-16,2019-07-15,2019
NQM9,opening_hour_rth,2019-04-24T10:30:00-04:00,2.79232025893919904398706491028117055446,8.24,751.4960000000000000000000005,1.02540295541205872112582583987585682909,125,125,aa3718c08e199e7db8ae,2019-04-24,2019-04-24,2019
NQM9,opening_hour_rth,2019-03-21T10:30:00-04:00,4.256705304072832468697361550519072972759,4.652329749103942652329749104,395.709677419354838709677419,0.6758317856627901901545781871088143645462,279,279,aaeb377cea9a3fa95cd2,2019-03-21,2019-03-21,2019
NQM9,opening_hour_rth,2019-05-13T10:30:00-04:00,2.911721732168249708238955812458006706255,7.182795698924731182795698925,445.3602150537634408602150522,0.825333605924143811382578612,372,372,ab1a6955dc8ed01fe770,2019-05-13,2019-05-13,2019
NQZ9,opening_hour_rth,2019-12-05T10:30:00-05:00,2.979730571929443469769196127029900619404,5.800925925925925925925925926,415.3009259259259259259259262,0.772486857007892699360292159,216,216,ab4ba526034b8129b3a0,2019-12-05,2019-12-05,2019
NQM9,full_overnight,2019-05-20T09:30:00-04:00,3.727336507563853498772043867930825113447,14.34163208852005532503457815,218.1217150760719225449515907,0.7271715122118055280944161892407754726771,723,723,abd713de1e7d0808ba77,2019-05-20,2019-05-20,2019
NQZ9,full_overnight,2019-09-16T09:30:00-04:00,3.74278574679619572699655102631696615994,29.45171339563862928348909657,249.3520249221183800623052956,0.7548413644826178913056444011421473678566,321,321,abe48e8b2462887f23b1,2019-09-16,2019-09-16,2019
NQU9,prior_rth,2019-08-06T16:00:00-04:00,1.916187021515302390488682599469262695767,23.77232142857142857142857143,1120.220982142857142857142859,1.123166484415057185630726252,448,448,abec185a3aed004f59a6,2019-08-07,2019-08-06,2019
NQU9,opening_hour_rth,2019-06-27T10:30:00-04:00,2.567034380114690463935229547812246871351,11.71296296296296296296296296,633.6296296296296296296296294,0.8850933420452770195431591955,108,108,ac0bfff797b0253fbccb,2019-06-27,2019-06-27,2019
NQU9,midnight,2019-08-21T09:30:00-04:00,3.245407553566036298433985066339340562869,17.72509960159362549800796813,342.7888446215139442231075697,0.6870522036547702000477047793080706715469,251,251,ac26ec6dd2abe8fde6ee,2019-08-21,2019-08-21,2019
NQU9,midnight,2019-07-08T09:30:00-04:00,3.583171087035160503167355205480472129268,24.58741258741258741258741259,339.7762237762237762237762239,0.7430096048651743596071471803732687550305,143,143,ac4a9c022d511c8d0867,2019-07-08,2019-07-08,2019
NQH9,opening_hour_rth,2019-03-04T10:30:00-05:00,2.043193941342921764575644113668977485108,8.964285714285714285714285714,716.8392857142857142857142868,1.023530756422971789246159723,112,112,ac6104e9664e42332129,2019-03-04,2019-03-04,2019
NQU9,midnight,2019-07-30T09:30:00-04:00,3.047391172885129572353636567164929293253,11.40625,250.5710227272727272727272727,0.7372378025150163894811017135,352,352,ac933053c34563cc11b1,2019-07-30,2019-07-30,2019
NQH9,midnight,2019-02-21T09:30:00-05:00,3.080656593998862040428949012041273768177,16.41869918699186991869918699,258.8943089430894308943089435,0.7622487634414814901535155335,246,246,acd5eee3a6c6db0fb3a7,2019-02-21,2019-02-21,2019
NQZ9,opening_hour_rth,2019-10-30T10:30:00-04:00,3.802303135898606837666512138101216081135,6.354166666666666666666666667,475.3229166666666666666666667,0.3751004298277237783288660716,192,192,ad381629b9c850eff487,2019-10-30,2019-10-30,2019
NQM9,prior_rth,2019-05-07T16:00:00-04:00,2.694326994672821610458912572396915865651,16.31532846715328467153284672,966.4788321167883211678832131,0.9219606538242774332299495978586628531425,685,685,ad62f06283dce5735121,2019-05-08,2019-05-07,2019
NQM9,opening_hour_rth,2019-04-17T10:30:00-04:00,2.36776566606862790283006680485876485387,5.269767441860465116279069767,565.4837209302325581395348847,0.8912497470125102945992989584650887539911,215,215,ad67804f2742bbc1114d,2019-04-17,2019-04-17,2019
NQU9,full_overnight,2019-08-01T09:30:00-04:00,3.638692435249659178263976329635697254553,24.41254125412541254125412541,388.5973597359735973597359726,0.7079154135154839966587303958648764344333,303,303,ada94ffb17e766ded89d,2019-08-01,2019-08-01,2019
NQM9,prior_rth,2019-05-02T16:00:00-04:00,3.293625795700914929263177471245031267806,17.10794297352342158859470468,1003.454175152749490835030551,0.8861677766399779776785896036410906131766,491,491,add69811c575bc7be9d6,2019-05-03,2019-05-02,2019
NQH9,opening_hour_rth,2019-02-22T10:30:00-05:00,1.970325815060215336967947127522618463285,9.911504424778761061946902655,711.6106194690265486725663712,1.069761596296582410493532125945809150999,113,113,ae80c73c3c56b84a2ac9,2019-02-22,2019-02-22,2019
NQU9,full_overnight,2019-08-26T09:30:00-04:00,5.482500180368619839046380043979409447207,19.32630614115490375802016499,241.6003666361136571952337303,0.6957478709454179145255212071797980836743,1091,1091,aec103bc81dde32c2f9b,2019-08-26,2019-08-26,2019
NQU9,full_overnight,2019-07-30T09:30:00-04:00,2.998870983837277759395111167393138271154,14.34699453551912568306010929,281.144808743169398907103826,0.8118063508549083651604032585,366,366,aedfe7d56ce59a13ab62,2019-07-30,2019-07-30,2019
NQZ9,midnight,2019-10-01T09:30:00-04:00,2.359236694665447521776414288907954454704,26.3795180722891566265060241,321.885542168674698795180723,0.902960545903382401290324464,166,166,af2bbd4d5a82910d1c3f,2019-10-01,2019-10-01,2019
NQZ9,opening_hour_rth,2019-11-25T10:30:00-05:00,3.305092261614258455712480995370447712246,3.928571428571428571428571429,351.2040816326530612244897961,0.531399259032988930463913031,196,196,af4c9892381444addc87,2019-11-25,2019-11-25,2019
NQH9,prior_rth,2019-01-24T16:00:00-05:00,1.980626652593106589109037200698060186741,29.96929824561403508771929825,1434.557017543859649122807019,0.9674398669421832358056663075,228,228,af5a501b9487519a4306,2019-01-25,2019-01-24,2019
NQH9,full_overnight,2019-01-03T09:30:00-05:00,2.68821548428108706632661706491974446369,35.72506738544474393530997305,363.2668463611859838274932625,0.8549727665677829427328534859731847393128,371,371,aff182161a328ec87f35,2019-01-03,2019-01-03,2019
NQU9,opening_hour_rth,2019-08-07T10:30:00-04:00,1.913505773477969039639464526699629348964,7.599088838268792710706150342,360.6218678815489749430523959,1.005773318514497193546972606625420029938,439,439,b00fdd27fc75be133f3a,2019-08-07,2019-08-07,2019
NQM9,full_overnight,2019-05-17T09:30:00-04:00,2.905663353178412137935139803599731772896,21.02606635071090047393364929,333.5450236966824644549763028,0.832311570246200334392978495,422,422,b018885b273b986365e5,2019-05-17,2019-05-17,2019
NQU9,midnight,2019-07-26T09:30:00-04:00,3.094504955845080263934239305281013188361,24.54098360655737704918032787,433.6967213114754098360655734,0.894424368312986325672941977,122,122,b076082803860117f9e2,2019-07-26,2019-07-26,2019
NQU9,prior_rth,2019-08-14T16:00:00-04:00,3.059659255549724920311667090001280371699,20.96397941680960548885077187,1038.792452830188679245283017,0.7399791429841363477077476185244470022198,583,583,b0cf01c681a9ff0cbead,2019-08-15,2019-08-14,2019
NQU9,prior_rth,2019-07-23T16:00:00-04:00,2.40345020451344950429274478230072097044,18.86055776892430278884462151,1071.131474103585657370517932,0.9924504743179888714470154379039378701107,251,251,b11ca29448e6e762bae8,2019-07-24,2019-07-23,2019
NQH9,opening_hour_rth,2019-01-30T10:30:00-05:00,2.17331745188112518647064325283589771323,7.804733727810650887573964497,599.4615384615384615384615385,0.9987816148059391717805556641302731466723,169,169,b18472f9ec449e5a289a,2019-01-30,2019-01-30,2019
NQZ9,prior_rth,2019-12-03T16:00:00-05:00,3.386755457982539523709314749483546777158,17.70967741935483870967741935,1140.077956989247311827956993,0.7623934415668480721700474695,372,372,b1a8727dd5c83681f0d8,2019-12-04,2019-12-03,2019
NQZ9,full_overnight,2019-11-18T09:30:00-05:00,4.369969219820485669514538793467041612473,20.17768595041322314049586777,444.9710743801652892561983467,0.5316648865524924979468524175,242,242,b1d9f282e87cbc3c42e2,2019-11-18,2019-11-18,2019
NQM9,midnight,2019-04-16T09:30:00-04:00,3.899084505557617236646676542593124133956,24.64356435643564356435643564,450.2970297029702970297029704,0.7972013869066216954179846519533024789037,101,101,b1e9c6e978eb1cc39647,2019-04-16,2019-04-16,2019
